year,tournament_id,match_id,match_date,stage,group_name,knockout_stage,home_team_code,home_team_name,away_team_code,away_team_name,home_team_score,away_team_score,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result_1x2
1998,WC-1998,M-1998-23,1998-06-19,group stage,Group D,0,NGA,Nigeria,BGR,Bulgaria,1,0,0,0,0,0,H
1998,WC-1998,M-1998-24,1998-06-19,group stage,Group D,0,ESP,Spain,PRY,Paraguay,0,0,0,0,0,0,D
1998,WC-1998,M-1998-25,1998-06-20,group stage,Group H,0,JPN,Japan,HRV,Croatia,0,1,0,0,0,0,A
1998,WC-1998,M-1998-26,1998-06-20,group stage,Group E,0,BEL,Belgium,MEX,Mexico,2,2,0,0,0,0,D
1998,WC-1998,M-1998-27,1998-06-20,group stage,Group E,0,NLD,Netherlands,KOR,South Korea,5,0,0,0,0,0,H
1998,WC-1998,M-1998-28,1998-06-21,group stage,Group F,0,DEU,Germany,YUG,Yugoslavia,2,2,0,0,0,0,D
1998,WC-1998,M-1998-29,1998-06-21,group stage,Group H,0,ARG,Argentina,JAM,Jamaica,5,0,0,0,0,0,H
1998,WC-1998,M-1998-30,1998-06-21,group stage,Group F,0,USA,United States,IRN,Iran,1,2,0,0,0,0,A
1998,WC-1998,M-1998-31,1998-06-22,group stage,Group G,0,COL,Colombia,TUN,Tunisia,1,0,0,0,0,0,H
1998,WC-1998,M-1998-32,1998-06-22,group stage,Group G,0,ROU,Romania,ENG,England,2,1,0,0,0,0,H
1998,WC-1998,M-1998-33,1998-06-23,group stage,Group B,0,CHL,Chile,CMR,Cameroon,1,1,0,0,0,0,D
1998,WC-1998,M-1998-34,1998-06-23,group stage,Group B,0,ITA,Italy,AUT,Austria,2,1,0,0,0,0,H
1998,WC-1998,M-1998-35,1998-06-23,group stage,Group A,0,BRA,Brazil,NOR,Norway,1,2,0,0,0,0,A
1998,WC-1998,M-1998-36,1998-06-23,group stage,Group A,0,SCO,Scotland,MAR,Morocco,0,3,0,0,0,0,A
1998,WC-1998,M-1998-37,1998-06-24,group stage,Group C,0,FRA,France,DNK,Denmark,2,1,0,0,0,0,H
1998,WC-1998,M-1998-38,1998-06-24,group stage,Group C,0,ZAF,South Africa,SAU,Saudi Arabia,2,2,0,0,0,0,D
1998,WC-1998,M-1998-39,1998-06-24,group stage,Group D,0,NGA,Nigeria,PRY,Paraguay,1,3,0,0,0,0,A
1998,WC-1998,M-1998-40,1998-06-24,group stage,Group D,0,ESP,Spain,BGR,Bulgaria,6,1,0,0,0,0,H
1998,WC-1998,M-1998-41,1998-06-25,group stage,Group E,0,BEL,Belgium,KOR,South Korea,1,1,0,0,0,0,D
1998,WC-1998,M-1998-42,1998-06-25,group stage,Group E,0,NLD,Netherlands,MEX,Mexico,2,2,0,0,0,0,D
1998,WC-1998,M-1998-43,1998-06-25,group stage,Group F,0,DEU,Germany,IRN,Iran,2,0,0,0,0,0,H
1998,WC-1998,M-1998-44,1998-06-25,group stage,Group F,0,USA,United States,YUG,Yugoslavia,0,1,0,0,0,0,A
1998,WC-1998,M-1998-45,1998-06-26,group stage,Group H,0,ARG,Argentina,HRV,Croatia,1,0,0,0,0,0,H
1998,WC-1998,M-1998-46,1998-06-26,group stage,Group H,0,JPN,Japan,JAM,Jamaica,1,2,0,0,0,0,A
1998,WC-1998,M-1998-47,1998-06-26,group stage,Group G,0,COL,Colombia,ENG,England,0,2,0,0,0,0,A
1998,WC-1998,M-1998-48,1998-06-26,group stage,Group G,0,ROU,Romania,TUN,Tunisia,1,1,0,0,0,0,D
1998,WC-1998,M-1998-49,1998-06-27,round of 16,not applicable,1,ITA,Italy,NOR,Norway,1,0,0,0,0,0,H
1998,WC-1998,M-1998-50,1998-06-27,round of 16,not applicable,1,BRA,Brazil,CHL,Chile,4,1,0,0,0,0,H
1998,WC-1998,M-1998-51,1998-06-28,round of 16,not applicable,1,FRA,France,PRY,Paraguay,1,0,1,0,0,0,H
1998,WC-1998,M-1998-52,1998-06-28,round of 16,not applicable,1,NGA,Nigeria,DNK,Denmark,1,4,0,0,0,0,A
1998,WC-1998,M-1998-53,1998-06-29,round of 16,not applicable,1,DEU,Germany,MEX,Mexico,2,1,0,0,0,0,H
1998,WC-1998,M-1998-54,1998-06-29,round of 16,not applicable,1,NLD,Netherlands,YUG,Yugoslavia,2,1,0,0,0,0,H
1998,WC-1998,M-1998-55,1998-06-30,round of 16,not applicable,1,ROU,Romania,HRV,Croatia,0,1,0,0,0,0,A
1998,WC-1998,M-1998-56,1998-06-30,round of 16,not applicable,1,ARG,Argentina,ENG,England,2,2,1,1,4,3,D
1998,WC-1998,M-1998-57,1998-07-03,quarter-finals,not applicable,1,ITA,Italy,FRA,France,0,0,1,1,3,4,D
1998,WC-1998,M-1998-58,1998-07-03,quarter-finals,not applicable,1,BRA,Brazil,DNK,Denmark,3,2,0,0,0,0,H
1998,WC-1998,M-1998-59,1998-07-04,quarter-finals,not applicable,1,NLD,Netherlands,ARG,Argentina,2,1,0,0,0,0,H
1998,WC-1998,M-1998-60,1998-07-04,quarter-finals,not applicable,1,DEU,Germany,HRV,Croatia,0,3,0,0,0,0,A
1998,WC-1998,M-1998-61,1998-07-07,semi-finals,not applicable,1,BRA,Brazil,NLD,Netherlands,1,1,1,1,4,2,D
1998,WC-1998,M-1998-62,1998-07-08,semi-finals,not applicable,1,FRA,France,HRV,Croatia,2,1,0,0,0,0,H
1998,WC-1998,M-1998-63,1998-07-11,third-place match,not applicable,1,NLD,Netherlands,HRV,Croatia,1,2,0,0,0,0,A
1998,WC-1998,M-1998-64,1998-07-12,final,not applicable,1,BRA,Brazil,FRA,France,0,3,0,0,0,0,A
2002,WC-2002,M-2002-01,2002-05-31,group stage,Group A,0,FRA,France,SEN,Senegal,0,1,0,0,0,0,A
2002,WC-2002,M-2002-02,2002-06-01,group stage,Group E,0,IRL,Republic of Ireland,CMR,Cameroon,1,1,0,0,0,0,D
2002,WC-2002,M-2002-03,2002-06-01,group stage,Group A,0,URY,Uruguay,DNK,Denmark,1,2,0,0,0,0,A
2002,WC-2002,M-2002-04,2002-06-01,group stage,Group E,0,DEU,Germany,SAU,Saudi Arabia,8,0,0,0,0,0,H
2002,WC-2002,M-2002-05,2002-06-02,group stage,Group F,0,ARG,Argentina,NGA,Nigeria,1,0,0,0,0,0,H
2002,WC-2002,M-2002-06,2002-06-02,group stage,Group B,0,PRY,Paraguay,ZAF,South Africa,2,2,0,0,0,0,D
2002,WC-2002,M-2002-07,2002-06-02,group stage,Group F,0,ENG,England,SWE,Sweden,1,1,0,0,0,0,D
2002,WC-2002,M-2002-08,2002-06-02,group stage,Group B,0,ESP,Spain,SVN,Slovenia,3,1,0,0,0,0,H
2002,WC-2002,M-2002-09,2002-06-03,group stage,Group G,0,HRV,Croatia,MEX,Mexico,0,1,0,0,0,0,A
2002,WC-2002,M-2002-10,2002-06-03,group stage,Group C,0,BRA,Brazil,TUR,Turkey,2,1,0,0,0,0,H
2002,WC-2002,M-2002-11,2002-06-03,group stage,Group G,0,ITA,Italy,ECU,Ecuador,2,0,0,0,0,0,H
2002,WC-2002,M-2002-12,2002-06-04,group stage,Group C,0,CHN,China,CRI,Costa Rica,0,2,0,0,0,0,A
2002,WC-2002,M-2002-13,2002-06-04,group stage,Group H,0,JPN,Japan,BEL,Belgium,2,2,0,0,0,0,D
2002,WC-2002,M-2002-14,2002-06-04,group stage,Group D,0,KOR,South Korea,POL,Poland,2,0,0,0,0,0,H
2002,WC-2002,M-2002-15,2002-06-05,group stage,Group H,0,RUS,Russia,TUN,Tunisia,2,0,0,0,0,0,H
2002,WC-2002,M-2002-16,2002-06-05,group stage,Group D,0,USA,United States,PRT,Portugal,3,2,0,0,0,0,H
2002,WC-2002,M-2002-17,2002-06-05,group stage,Group E,0,DEU,Germany,IRL,Republic of Ireland,1,1,0,0,0,0,D
2002,WC-2002,M-2002-18,2002-06-06,group stage,Group A,0,DNK,Denmark,SEN,Senegal,1,1,0,0,0,0,D
2002,WC-2002,M-2002-19,2002-06-06,group stage,Group E,0,CMR,Cameroon,SAU,Saudi Arabia,1,0,0,0,0,0,H
2002,WC-2002,M-2002-20,2002-06-06,group stage,Group A,0,FRA,France,URY,Uruguay,0,0,0,0,0,0,D
2002,WC-2002,M-2002-21,2002-06-07,group stage,Group F,0,SWE,Sweden,NGA,Nigeria,2,1,0,0,0,0,H
2002,WC-2002,M-2002-22,2002-06-07,group stage,Group B,0,ESP,Spain,PRY,Paraguay,3,1,0,0,0,0,H
2002,WC-2002,M-2002-23,2002-06-07,group stage,Group F,0,ARG,Argentina,ENG,England,0,1,0,0,0,0,A
2002,WC-2002,M-2002-24,2002-06-08,group stage,Group B,0,ZAF,South Africa,SVN,Slovenia,1,0,0,0,0,0,H
2002,WC-2002,M-2002-25,2002-06-08,group stage,Group G,0,ITA,Italy,HRV,Croatia,1,2,0,0,0,0,A
2002,WC-2002,M-2002-26,2002-06-08,group stage,Group C,0,BRA,Brazil,CHN,China,4,0,0,0,0,0,H
2002,WC-2002,M-2002-27,2002-06-09,group stage,Group G,0,MEX,Mexico,ECU,Ecuador,2,1,0,0,0,0,H
2002,WC-2002,M-2002-28,2002-06-09,group stage,Group C,0,CRI,Costa Rica,TUR,Turkey,1,1,0,0,0,0,D
2002,WC-2002,M-2002-29,2002-06-09,group stage,Group H,0,JPN,Japan,RUS,Russia,1,0,0,0,0,0,H
2002,WC-2002,M-2002-30,2002-06-10,group stage,Group D,0,KOR,South Korea,USA,United States,1,1,0,0,0,0,D
2002,WC-2002,M-2002-31,2002-06-10,group stage,Group H,0,TUN,Tunisia,BEL,Belgium,1,1,0,0,0,0,D
2002,WC-2002,M-2002-32,2002-06-10,group stage,Group D,0,PRT,Portugal,POL,Poland,4,0,0,0,0,0,H
2002,WC-2002,M-2002-33,2002-06-11,group stage,Group A,0,DNK,Denmark,FRA,France,2,0,0,0,0,0,H
2002,WC-2002,M-2002-34,2002-06-11,group stage,Group A,0,SEN,Senegal,URY,Uruguay,3,3,0,0,0,0,D
2002,WC-2002,M-2002-35,2002-06-11,group stage,Group E,0,CMR,Cameroon,DEU,Germany,0,2,0,0,0,0,A
2002,WC-2002,M-2002-36,2002-06-11,group stage,Group E,0,SAU,Saudi Arabia,IRL,Republic of Ireland,0,3,0,0,0,0,A
2002,WC-2002,M-2002-37,2002-06-12,group stage,Group F,0,NGA,Nigeria,ENG,England,0,0,0,0,0,0,D
2002,WC-2002,M-2002-38,2002-06-12,group stage,Group F,0,SWE,Sweden,ARG,Argentina,1,1,0,0,0,0,D
2002,WC-2002,M-2002-39,2002-06-12,group stage,Group B,0,SVN,Slovenia,PRY,Paraguay,1,3,0,0,0,0,A
2002,WC-2002,M-2002-40,2002-06-12,group stage,Group B,0,ZAF,South Africa,ESP,Spain,2,3,0,0,0,0,A
2002,WC-2002,M-2002-41,2002-06-13,group stage,Group C,0,CRI,Costa Rica,BRA,Brazil,2,5,0,0,0,0,A
2002,WC-2002,M-2002-42,2002-06-13,group stage,Group C,0,TUR,Turkey,CHN,China,3,0,0,0,0,0,H
2002,WC-2002,M-2002-43,2002-06-13,group stage,Group G,0,ECU,Ecuador,HRV,Croatia,1,0,0,0,0,0,H
2002,WC-2002,M-2002-44,2002-06-13,group stage,Group G,0,MEX,Mexico,ITA,Italy,1,1,0,0,0,0,D
2002,WC-2002,M-2002-45,2002-06-14,group stage,Group H,0,BEL,Belgium,RUS,Russia,3,2,0,0,0,0,H
2002,WC-2002,M-2002-46,2002-06-14,group stage,Group H,0,TUN,Tunisia,JPN,Japan,0,2,0,0,0,0,A
2002,WC-2002,M-2002-47,2002-06-14,group stage,Group D,0,POL,Poland,USA,United States,3,1,0,0,0,0,H
2002,WC-2002,M-2002-48,2002-06-14,group stage,Group D,0,PRT,Portugal,KOR,South Korea,0,1,0,0,0,0,A
2002,WC-2002,M-2002-49,2002-06-15,round of 16,not applicable,1,DEU,Germany,PRY,Paraguay,1,0,0,0,0,0,H
2002,WC-2002,M-2002-50,2002-06-15,round of 16,not applicable,1,DNK,Denmark,ENG,England,0,3,0,0,0,0,A
2002,WC-2002,M-2002-51,2002-06-16,round of 16,not applicable,1,SWE,Sweden,SEN,Senegal,1,2,1,0,0,0,A
2002,WC-2002,M-2002-52,2002-06-16,round of 16,not applicable,1,ESP,Spain,IRL,Republic of Ireland,1,1,1,1,3,2,D
2002,WC-2002,M-2002-53,2002-06-17,round of 16,not applicable,1,MEX,Mexico,USA,United States,0,2,0,0,0,0,A
2002,WC-2002,M-2002-54,2002-06-17,round of 16,not applicable,1,BRA,Brazil,BEL,Belgium,2,0,0,0,0,0,H
2002,WC-2002,M-2002-55,2002-06-18,round of 16,not applicable,1,JPN,Japan,TUR,Turkey,0,1,0,0,0,0,A
2002,WC-2002,M-2002-56,2002-06-18,round of 16,not applicable,1,KOR,South Korea,ITA,Italy,2,1,1,0,0,0,H
2002,WC-2002,M-2002-57,2002-06-21,quarter-finals,not applicable,1,ENG,England,BRA,Brazil,1,2,0,0,0,0,A
2002,WC-2002,M-2002-58,2002-06-21,quarter-finals,not applicable,1,DEU,Germany,USA,United States,1,0,0,0,0,0,H
2002,WC-2002,M-2002-59,2002-06-22,quarter-finals,not applicable,1,ESP,Spain,KOR,South Korea,0,0,1,1,3,5,D
2002,WC-2002,M-2002-60,2002-06-22,quarter-finals,not applicable,1,SEN,Senegal,TUR,Turkey,0,1,1,0,0,0,A
2002,WC-2002,M-2002-61,2002-06-25,semi-finals,not applicable,1,DEU,Germany,KOR,South Korea,1,0,0,0,0,0,H
2002,WC-2002,M-2002-62,2002-06-26,semi-finals,not applicable,1,BRA,Brazil,TUR,Turkey,1,0,0,0,0,0,H
2002,WC-2002,M-2002-63,2002-06-29,third-place match,not applicable,1,KOR,South Korea,TUR,Turkey,2,3,0,0,0,0,A
2002,WC-2002,M-2002-64,2002-06-30,final,not applicable,1,DEU,Germany,BRA,Brazil,0,2,0,0,0,0,A
2006,WC-2006,M-2006-01,2006-06-09,group stage,Group A,0,DEU,Germany,CRI,Costa Rica,4,2,0,0,0,0,H
2006,WC-2006,M-2006-02,2006-06-09,group stage,Group A,0,POL,Poland,ECU,Ecuador,0,2,0,0,0,0,A
2006,WC-2006,M-2006-03,2006-06-10,group stage,Group B,0,ENG,England,PRY,Paraguay,1,0,0,0,0,0,H
2006,WC-2006,M-2006-04,2006-06-10,group stage,Group B,0,TTO,Trinidad and Tobago,SWE,Sweden,0,0,0,0,0,0,D
2006,WC-2006,M-2006-05,2006-06-10,group stage,Group C,0,ARG,Argentina,CIV,Ivory Coast,2,1,0,0,0,0,H
2006,WC-2006,M-2006-06,2006-06-11,group stage,Group C,0,SCG,Serbia and Montenegro,NLD,Netherlands,0,1,0,0,0,0,A
2006,WC-2006,M-2006-07,2006-06-11,group stage,Group D,0,MEX,Mexico,IRN,Iran,3,1,0,0,0,0,H
2006,WC-2006,M-2006-08,2006-06-11,group stage,Group D,0,AGO,Angola,PRT,Portugal,0,1,0,0,0,0,A
2006,WC-2006,M-2006-09,2006-06-12,group stage,Group F,0,AUS,Australia,JPN,Japan,3,1,0,0,0,0,H
2006,WC-2006,M-2006-10,2006-06-12,group stage,Group E,0,USA,United States,CZE,Czech Republic,0,3,0,0,0,0,A
2006,WC-2006,M-2006-11,2006-06-12,group stage,Group E,0,ITA,Italy,GHA,Ghana,2,0,0,0,0,0,H
2006,WC-2006,M-2006-12,2006-06-13,group stage,Group G,0,KOR,South Korea,TGO,Togo,2,1,0,0,0,0,H
2006,WC-2006,M-2006-13,2006-06-13,group stage,Group G,0,FRA,France,CHE,Switzerland,0,0,0,0,0,0,D
2006,WC-2006,M-2006-14,2006-06-13,group stage,Group F,0,BRA,Brazil,HRV,Croatia,1,0,0,0,0,0,H
2006,WC-2006,M-2006-15,2006-06-14,group stage,Group H,0,ESP,Spain,UKR,Ukraine,4,0,0,0,0,0,H
2006,WC-2006,M-2006-16,2006-06-14,group stage,Group H,0,TUN,Tunisia,SAU,Saudi Arabia,2,2,0,0,0,0,D
2006,WC-2006,M-2006-17,2006-06-14,group stage,Group A,0,DEU,Germany,POL,Poland,1,0,0,0,0,0,H
2006,WC-2006,M-2006-18,2006-06-15,group stage,Group A,0,ECU,Ecuador,CRI,Costa Rica,3,0,0,0,0,0,H
2006,WC-2006,M-2006-19,2006-06-15,group stage,Group B,0,ENG,England,TTO,Trinidad and Tobago,2,0,0,0,0,0,H
2006,WC-2006,M-2006-20,2006-06-15,group stage,Group B,0,SWE,Sweden,PRY,Paraguay,1,0,0,0,0,0,H
2006,WC-2006,M-2006-21,2006-06-16,group stage,Group C,0,ARG,Argentina,SCG,Serbia and Montenegro,6,0,0,0,0,0,H
2006,WC-2006,M-2006-22,2006-06-16,group stage,Group C,0,NLD,Netherlands,CIV,Ivory Coast,2,1,0,0,0,0,H
2006,WC-2006,M-2006-23,2006-06-16,group stage,Group D,0,MEX,Mexico,AGO,Angola,0,0,0,0,0,0,D
2006,WC-2006,M-2006-24,2006-06-17,group stage,Group D,0,PRT,Portugal,IRN,Iran,2,0,0,0,0,0,H
2006,WC-2006,M-2006-25,2006-06-17,group stage,Group E,0,CZE,Czech Republic,GHA,Ghana,0,2,0,0,0,0,A
2006,WC-2006,M-2006-26,2006-06-17,group stage,Group E,0,ITA,Italy,USA,United States,1,1,0,0,0,0,D
2006,WC-2006,M-2006-27,2006-06-18,group stage,Group F,0,JPN,Japan,HRV,Croatia,0,0,0,0,0,0,D
2006,WC-2006,M-2006-28,2006-06-18,group stage,Group F,0,BRA,Brazil,AUS,Australia,2,0,0,0,0,0,H
2006,WC-2006,M-2006-29,2006-06-18,group stage,Group G,0,FRA,France,KOR,South Korea,1,1,0,0,0,0,D
2006,WC-2006,M-2006-30,2006-06-19,group stage,Group G,0,TGO,Togo,CHE,Switzerland,0,2,0,0,0,0,A
2006,WC-2006,M-2006-31,2006-06-19,group stage,Group H,0,SAU,Saudi Arabia,UKR,Ukraine,0,4,0,0,0,0,A
2006,WC-2006,M-2006-32,2006-06-19,group stage,Group H,0,ESP,Spain,TUN,Tunisia,3,1,0,0,0,0,H
2006,WC-2006,M-2006-33,2006-06-20,group stage,Group A,0,CRI,Costa Rica,POL,Poland,1,2,0,0,0,0,A
2006,WC-2006,M-2006-34,2006-06-20,group stage,Group A,0,ECU,Ecuador,DEU,Germany,0,3,0,0,0,0,A
2006,WC-2006,M-2006-35,2006-06-20,group stage,Group B,0,PRY,Paraguay,TTO,Trinidad and Tobago,2,0,0,0,0,0,H
2006,WC-2006,M-2006-36,2006-06-20,group stage,Group B,0,SWE,Sweden,ENG,England,2,2,0,0,0,0,D
2006,WC-2006,M-2006-37,2006-06-21,group stage,Group D,0,IRN,Iran,AGO,Angola,1,1,0,0,0,0,D
2006,WC-2006,M-2006-38,2006-06-21,group stage,Group D,0,PRT,Portugal,MEX,Mexico,2,1,0,0,0,0,H
2006,WC-2006,M-2006-39,2006-06-21,group stage,Group C,0,CIV,Ivory Coast,SCG,Serbia and Montenegro,3,2,0,0,0,0,H
2006,WC-2006,M-2006-40,2006-06-21,group stage,Group C,0,NLD,Netherlands,ARG,Argentina,0,0,0,0,0,0,D
2006,WC-2006,M-2006-41,2006-06-22,group stage,Group E,0,CZE,Czech Republic,ITA,Italy,0,2,0,0,0,0,A
2006,WC-2006,M-2006-42,2006-06-22,group stage,Group E,0,GHA,Ghana,USA,United States,2,1,0,0,0,0,H
2006,WC-2006,M-2006-43,2006-06-22,group stage,Group F,0,HRV,Croatia,AUS,Australia,2,2,0,0,0,0,D
2006,WC-2006,M-2006-44,2006-06-22,group stage,Group F,0,JPN,Japan,BRA,Brazil,1,4,0,0,0,0,A
2006,WC-2006,M-2006-45,2006-06-23,group stage,Group H,0,SAU,Saudi Arabia,ESP,Spain,0,1,0,0,0,0,A
2006,WC-2006,M-2006-46,2006-06-23,group stage,Group H,0,UKR,Ukraine,TUN,Tunisia,1,0,0,0,0,0,H
2006,WC-2006,M-2006-47,2006-06-23,group stage,Group G,0,CHE,Switzerland,KOR,South Korea,2,0,0,0,0,0,H
2006,WC-2006,M-2006-48,2006-06-23,group stage,Group G,0,TGO,Togo,FRA,France,0,2,0,0,0,0,A
2006,WC-2006,M-2006-49,2006-06-24,round of 16,not applicable,1,DEU,Germany,SWE,Sweden,2,0,0,0,0,0,H
2006,WC-2006,M-2006-50,2006-06-24,round of 16,not applicable,1,ARG,Argentina,MEX,Mexico,2,1,1,0,0,0,H
2006,WC-2006,M-2006-51,2006-06-25,round of 16,not applicable,1,ENG,England,ECU,Ecuador,1,0,0,0,0,0,H
2006,WC-2006,M-2006-52,2006-06-25,round of 16,not applicable,1,PRT,Portugal,NLD,Netherlands,1,0,0,0,0,0,H
2006,WC-2006,M-2006-53,2006-06-26,round of 16,not applicable,1,ITA,Italy,AUS,Australia,1,0,0,0,0,0,H
2006,WC-2006,M-2006-54,2006-06-26,round of 16,not applicable,1,CHE,Switzerland,UKR,Ukraine,0,0,1,1,0,3,D
2006,WC-2006,M-2006-55,2006-06-27,round of 16,not applicable,1,BRA,Brazil,GHA,Ghana,3,0,0,0,0,0,H
2006,WC-2006,M-2006-56,2006-06-27,round of 16,not applicable,1,ESP,Spain,FRA,France,1,3,0,0,0,0,A
2006,WC-2006,M-2006-57,2006-06-30,quarter-finals,not applicable,1,DEU,Germany,ARG,Argentina,1,1,1,1,4,2,D
2006,WC-2006,M-2006-58,2006-06-30,quarter-finals,not applicable,1,ITA,Italy,UKR,Ukraine,3,0,0,0,0,0,H
2006,WC-2006,M-2006-59,2006-07-01,quarter-finals,not applicable,1,ENG,England,PRT,Portugal,0,0,1,1,1,3,D
2006,WC-2006,M-2006-60,2006-07-01,quarter-finals,not applicable,1,BRA,Brazil,FRA,France,0,1,0,0,0,0,A
2006,WC-2006,M-2006-61,2006-07-04,semi-finals,not applicable,1,DEU,Germany,ITA,Italy,0,2,1,0,0,0,A
2006,WC-2006,M-2006-62,2006-07-05,semi-finals,not applicable,1,PRT,Portugal,FRA,France,0,1,0,0,0,0,A
2006,WC-2006,M-2006-63,2006-07-08,third-place match,not applicable,1,DEU,Germany,PRT,Portugal,3,1,0,0,0,0,H
2006,WC-2006,M-2006-64,2006-07-09,final,not applicable,1,ITA,Italy,FRA,France,1,1,1,1,5,3,D
2010,WC-2010,M-2010-01,2010-06-11,group stage,Group A,0,ZAF,South Africa,MEX,Mexico,1,1,0,0,0,0,D
2010,WC-2010,M-2010-02,2010-06-11,group stage,Group A,0,URY,Uruguay,FRA,France,0,0,0,0,0,0,D
2010,WC-2010,M-2010-03,2010-06-12,group stage,Group B,0,KOR,South Korea,GRC,Greece,2,0,0,0,0,0,H
2010,WC-2010,M-2010-04,2010-06-12,group stage,Group B,0,ARG,Argentina,NGA,Nigeria,1,0,0,0,0,0,H
2010,WC-2010,M-2010-05,2010-06-12,group stage,Group C,0,ENG,England,USA,United States,1,1,0,0,0,0,D
2010,WC-2010,M-2010-06,2010-06-13,group stage,Group C,0,DZA,Algeria,SVN,Slovenia,0,1,0,0,0,0,A
2010,WC-2010,M-2010-07,2010-06-13,group stage,Group D,0,SRB,Serbia,GHA,Ghana,0,1,0,0,0,0,A
2010,WC-2010,M-2010-08,2010-06-13,group stage,Group D,0,DEU,Germany,AUS,Australia,4,0,0,0,0,0,H
2010,WC-2010,M-2010-09,2010-06-14,group stage,Group E,0,NLD,Netherlands,DNK,Denmark,2,0,0,0,0,0,H
2010,WC-2010,M-2010-10,2010-06-14,group stage,Group E,0,JPN,Japan,CMR,Cameroon,1,0,0,0,0,0,H
2010,WC-2010,M-2010-11,2010-06-14,group stage,Group F,0,ITA,Italy,PRY,Paraguay,1,1,0,0,0,0,D
2010,WC-2010,M-2010-12,2010-06-15,group stage,Group F,0,NZL,New Zealand,SVK,Slovakia,1,1,0,0,0,0,D
2010,WC-2010,M-2010-13,2010-06-15,group stage,Group G,0,CIV,Ivory Coast,PRT,Portugal,0,0,0,0,0,0,D
2010,WC-2010,M-2010-14,2010-06-15,group stage,Group G,0,BRA,Brazil,PRK,North Korea,2,1,0,0,0,0,H
2010,WC-2010,M-2010-15,2010-06-16,group stage,Group H,0,HND,Honduras,CHL,Chile,0,1,0,0,0,0,A
2010,WC-2010,M-2010-16,2010-06-16,group stage,Group H,0,ESP,Spain,CHE,Switzerland,0,1,0,0,0,0,A
2010,WC-2010,M-2010-17,2010-06-16,group stage,Group A,0,ZAF,South Africa,URY,Uruguay,0,3,0,0,0,0,A
2010,WC-2010,M-2010-18,2010-06-17,group stage,Group B,0,ARG,Argentina,KOR,South Korea,4,1,0,0,0,0,H
2010,WC-2010,M-2010-19,2010-06-17,group stage,Group B,0,GRC,Greece,NGA,Nigeria,2,1,0,0,0,0,H
2010,WC-2010,M-2010-20,2010-06-17,group stage,Group A,0,FRA,France,MEX,Mexico,0,2,0,0,0,0,A
2010,WC-2010,M-2010-21,2010-06-18,group stage,Group D,0,DEU,Germany,SRB,Serbia,0,1,0,0,0,0,A
2010,WC-2010,M-2010-22,2010-06-18,group stage,Group C,0,SVN,Slovenia,USA,United States,2,2,0,0,0,0,D
2010,WC-2010,M-2010-23,2010-06-18,group stage,Group C,0,ENG,England,DZA,Algeria,0,0,0,0,0,0,D
2010,WC-2010,M-2010-24,2010-06-19,group stage,Group E,0,NLD,Netherlands,JPN,Japan,1,0,0,0,0,0,H
2010,WC-2010,M-2010-25,2010-06-19,group stage,Group D,0,GHA,Ghana,AUS,Australia,1,1,0,0,0,0,D
2010,WC-2010,M-2010-26,2010-06-19,group stage,Group E,0,CMR,Cameroon,DNK,Denmark,1,2,0,0,0,0,A
2010,WC-2010,M-2010-27,2010-06-20,group stage,Group F,0,SVK,Slovakia,PRY,Paraguay,0,2,0,0,0,0,A
2010,WC-2010,M-2010-28,2010-06-20,group stage,Group F,0,ITA,Italy,NZL,New Zealand,1,1,0,0,0,0,D
2010,WC-2010,M-2010-29,2010-06-20,group stage,Group G,0,BRA,Brazil,CIV,Ivory Coast,3,1,0,0,0,0,H
2010,WC-2010,M-2010-30,2010-06-21,group stage,Group G,0,PRT,Portugal,PRK,North Korea,7,0,0,0,0,0,H
2010,WC-2010,M-2010-31,2010-06-21,group stage,Group H,0,CHL,Chile,CHE,Switzerland,1,0,0,0,0,0,H
2010,WC-2010,M-2010-32,2010-06-21,group stage,Group H,0,ESP,Spain,HND,Honduras,2,0,0,0,0,0,H
2010,WC-2010,M-2010-33,2010-06-22,group stage,Group A,0,FRA,France,ZAF,South Africa,1,2,0,0,0,0,A
2010,WC-2010,M-2010-34,2010-06-22,group stage,Group A,0,MEX,Mexico,URY,Uruguay,0,1,0,0,0,0,A
2010,WC-2010,M-2010-35,2010-06-22,group stage,Group B,0,GRC,Greece,ARG,Argentina,0,2,0,0,0,0,A
2010,WC-2010,M-2010-36,2010-06-22,group stage,Group B,0,NGA,Nigeria,KOR,South Korea,2,2,0,0,0,0,D
2010,WC-2010,M-2010-37,2010-06-23,group stage,Group C,0,SVN,Slovenia,ENG,England,0,1,0,0,0,0,A
2010,WC-2010,M-2010-38,2010-06-23,group stage,Group C,0,USA,United States,DZA,Algeria,1,0,0,0,0,0,H
2010,WC-2010,M-2010-39,2010-06-23,group stage,Group D,0,AUS,Australia,SRB,Serbia,2,1,0,0,0,0,H
2010,WC-2010,M-2010-40,2010-06-23,group stage,Group D,0,GHA,Ghana,DEU,Germany,0,1,0,0,0,0,A
2010,WC-2010,M-2010-41,2010-06-24,group stage,Group F,0,PRY,Paraguay,NZL,New Zealand,0,0,0,0,0,0,D
2010,WC-2010,M-2010-42,2010-06-24,group stage,Group F,0,SVK,Slovakia,ITA,Italy,3,2,0,0,0,0,H
