date,year,tournament,home_team_iso,away_team_iso,home_team_score,away_team_score,neutral_venue,host_team_iso,elo_home_pre,elo_away_pre
2024-09-10,2024,CONCACAF Nations League,DOM,DMA,2,0,True,,1465.5,1306.3
2024-09-10,2024,CONCACAF Nations League,ATG,BMU,0,1,False,ATG,1215.4,1327.4
2024-09-10,2024,Friendly,MDA,SMR,1,0,False,MDA,1338.3,835.9
2024-09-10,2024,Friendly,USA,NZL,1,1,False,USA,1805.3,1700.3
2024-09-10,2024,Friendly,VNM,THA,1,2,False,VNM,1441.6,1584.4
2024-09-10,2024,AFC Asian Cup qualification,KHM,LKA,2,2,False,KHM,1143.6,1044.6
2024-09-10,2024,AFC Asian Cup qualification,MAC,BRN,0,1,False,MAC,1013.7,1067.5
2024-09-10,2024,AFC Asian Cup qualification,MNG,TLS,2,0,False,MNG,1110.4,1023.2
2024-09-10,2024,African Cup of Nations qualification,GAB,CAF,2,0,False,GAB,1539.5,1490.0
2024-09-10,2024,African Cup of Nations qualification,BWA,EGY,0,4,False,BWA,1426.7,1751.6
2024-09-10,2024,African Cup of Nations qualification,CPV,MRT,2,0,False,CPV,1649.7,1465.9
2024-09-10,2024,African Cup of Nations qualification,RWA,NGA,0,0,False,RWA,1444.7,1705.1
2024-09-10,2024,African Cup of Nations qualification,BEN,LBY,2,1,True,,1500.9,1512.3
2024-09-10,2024,Friendly,MEX,CAN,0,0,True,,1872.8,1842.1
2024-09-10,2024,African Cup of Nations qualification,ZMB,SLE,3,2,False,ZMB,1543.1,1442.6
2024-09-10,2024,African Cup of Nations qualification,LBR,DZA,0,3,False,LBR,1432.3,1754.3
2024-09-10,2024,CONCACAF Nations League,HND,JAM,1,2,False,HND,1650.6,1681.6
2024-09-10,2024,CONCACAF Nations League,TTO,GUF,0,0,False,TTO,1559.3,1496.6
2024-09-10,2024,CONCACAF Nations League,CUB,NIC,1,1,False,CUB,1476.2,1596.0
2024-09-10,2024,African Cup of Nations qualification,BFA,MWI,3,1,True,,1613.2,1443.4
2024-09-10,2024,UEFA Nations League,ALB,GEO,0,1,False,ALB,1637.3,1716.3
2024-09-10,2024,African Cup of Nations qualification,NAM,KEN,1,2,True,,1534.8,1490.2
2024-09-10,2024,African Cup of Nations qualification,SWZ,MLI,0,1,True,,1327.7,1688.9
2024-09-10,2024,African Cup of Nations qualification,MOZ,GNB,2,1,False,MOZ,1527.6,1471.9
2024-09-10,2024,African Cup of Nations qualification,GIN,TZA,1,2,True,,1598.0,1492.8
2024-09-10,2024,African Cup of Nations qualification,SSD,ZAF,2,3,False,SSD,1270.8,1686.0
2024-09-10,2024,African Cup of Nations qualification,TCD,CIV,0,2,True,,1285.5,1732.3
2024-10-08,2024,ASEAN Championship qualification,BRN,TLS,0,1,False,BRN,1090.1,1007.9
2024-10-09,2024,CONCACAF Nations League,KNA,VGB,3,1,False,KNA,1355.0,1014.1
2024-10-09,2024,CONCACAF Nations League,BLZ,AIA,1,0,False,BLZ,1301.4,988.8
2024-10-09,2024,CONCACAF Nations League,BRB,VIR,5,0,False,BRB,1213.0,974.3
2024-10-10,2024,UEFA Nations League,MDA,AND,2,0,False,MDA,1338.9,1076.6
2024-10-10,2024,FIFA World Cup qualification,BOL,COL,1,0,False,BOL,1666.0,2086.6
2024-10-10,2024,FIFA World Cup qualification,ECU,PRY,0,0,False,ECU,1911.1,1733.5
2024-10-10,2024,UEFA Nations League,GIB,SMR,1,0,False,GIB,1067.7,835.3
2024-10-10,2024,FIFA World Cup qualification,VEN,ARG,1,1,False,VEN,1816.2,2168.1
2024-10-10,2024,FIFA World Cup qualification,CHL,BRA,1,2,False,CHL,1716.1,2014.8
2024-10-10,2024,FIFA World Cup qualification,PNG,NCL,1,3,True,,1477.1,1567.4
2024-10-10,2024,FIFA World Cup qualification,FJI,SLB,1,0,False,FJI,1564.7,1513.6
2024-10-10,2024,FIFA World Cup qualification,OMN,KWT,4,0,False,OMN,1639.7,1492.2
2024-10-10,2024,FIFA World Cup qualification,UZB,IRN,0,0,False,UZB,1817.8,1897.3
2024-10-10,2024,FIFA World Cup qualification,ARE,PRK,1,1,False,ARE,1678.1,1566.2
2024-10-10,2024,FIFA World Cup qualification,JOR,KOR,0,2,False,JOR,1769.6,1851.7
2024-10-10,2024,FIFA World Cup qualification,IRQ,PSE,1,0,False,IRQ,1788.4,1565.2
2024-10-10,2024,FIFA World Cup qualification,BHR,IDN,2,2,False,BHR,1613.5,1535.3
2024-10-10,2024,UEFA Nations League,FRO,ARM,2,2,False,FRO,1219.1,1434.1
2024-10-10,2024,FIFA World Cup qualification,SAU,JPN,0,2,False,SAU,1711.8,1957.1
2024-10-10,2024,FIFA World Cup qualification,QAT,KGZ,3,1,False,QAT,1704.8,1466.9
2024-10-10,2024,FIFA World Cup qualification,AUS,CHN,3,1,False,AUS,1825.4,1533.4
2024-10-10,2024,UEFA Nations League,LVA,MKD,0,3,False,LVA,1297.4,1530.4
2024-10-10,2024,UEFA Nations League,AUT,KAZ,4,0,False,AUT,1829.3,1445.1
2024-10-10,2024,UEFA Nations League,NOR,SVN,3,0,False,NOR,1717.3,1755.9
2024-10-10,2024,Friendly,MMR,LKA,2,0,False,MMR,1166.6,1054.9
2024-10-10,2024,African Cup of Nations qualification,CPV,BWA,0,1,False,CPV,1659.5,1410.5
2024-10-10,2024,African Cup of Nations qualification,DZA,TGO,5,1,False,DZA,1769.6,1487.7
2024-10-10,2024,African Cup of Nations qualification,GHA,SDN,0,0,False,GHA,1605.7,1513.8
2024-10-10,2024,African Cup of Nations qualification,COD,TZA,1,0,False,COD,1685.9,1518.7
2024-10-10,2024,African Cup of Nations qualification,NAM,ZWE,0,1,True,,1512.2,1427.5
2024-10-10,2024,African Cup of Nations qualification,BFA,BDI,4,1,True,,1629.6,1479.8
2024-10-10,2024,Friendly,LIE,HKG,1,0,False,LIE,944.1,1338.7
2024-10-10,2024,CONCACAF Nations League,GUF,HND,2,3,False,GUF,1505.3,1626.7
2024-10-10,2024,CONCACAF Nations League,NIC,JAM,0,2,False,NIC,1594.8,1705.5
2024-10-10,2024,CONCACAF Nations League,BES,MSR,0,1,True,,1220.9,1298.0
2024-10-10,2024,CONCACAF Nations League,VCT,SLV,2,3,False,VCT,1316.5,1555.3
2024-10-10,2024,UEFA Nations League,ISR,FRA,1,4,True,,1532.7,2009.9
2024-10-10,2024,UEFA Nations League,ITA,BEL,2,2,False,ITA,1928.4,1911.5
2024-10-10,2024,UEFA Nations League,ENG,GRC,1,2,False,ENG,1991.0,1763.4
2024-10-10,2024,UEFA Nations League,FIN,IRL,1,2,False,FIN,1581.5,1563.6
2024-10-10,2024,CONCACAF Nations League,CUB,TTO,2,2,False,CUB,1477.3,1550.6
2024-10-11,2024,CONCACAF Nations League,GUY,GTM,1,3,False,GUY,1480.5,1644.8
2024-10-11,2024,CONCACAF Nations League,GRD,CUW,0,0,True,,1279.9,1523.0
2024-10-11,2024,CONCACAF Nations League,LCA,MAF,2,1,False,LCA,1421.9,1278.8
2024-10-11,2024,CONCACAF Nations League,SXM,PRI,3,2,True,,1313.0,1395.2
2024-10-11,2024,CONCACAF Nations League,ABW,HTI,1,3,False,ABW,1250.7,1695.7
2024-10-11,2024,UEFA Nations League,BIH,DEU,1,2,False,BIH,1465.0,1951.2
2024-10-11,2024,UEFA Nations League,HUN,NLD,1,1,False,HUN,1745.6,1959.0
2024-10-11,2024,UEFA Nations League,SVK,SWE,2,2,False,SVK,1678.2,1684.5
2024-10-11,2024,UEFA Nations League,UKR,GEO,1,0,True,,1740.9,1737.5
2024-10-11,2024,UEFA Nations League,ISL,WAL,2,2,False,ISL,1561.0,1686.6
2024-10-11,2024,UEFA Nations League,EST,AZE,3,1,False,EST,1340.1,1442.3
2024-10-11,2024,FIFA World Cup qualification,PER,URY,1,0,False,PER,1743.7,1991.6
2024-10-11,2024,King's Cup,SYR,TJK,1,0,True,,1589.6,1510.6
2024-10-11,2024,King's Cup,THA,PHL,3,1,False,THA,1593.2,1279.3
2024-10-11,2024,CONCACAF Nations League,SUR,CRI,1,1,False,SUR,1540.5,1755.9
2024-10-11,2024,UEFA Nations League,CZE,ALB,2,0,False,CZE,1699.2,1616.0
2024-10-11,2024,CONCACAF Nations League,GLP,MTQ,0,1,False,GLP,1568.8,1541.3
2024-10-11,2024,UEFA Nations League,TUR,MNE,1,0,False,TUR,1791.2,1491.5
2024-10-11,2024,African Cup of Nations qualification,ZAF,COG,5,0,False,ZAF,1691.6,1382.1
2024-10-11,2024,African Cup of Nations qualification,SEN,MWI,4,0,False,SEN,1849.3,1427.0
2024-10-11,2024,Friendly,KHM,TWN,3,2,False,KHM,1133.3,1166.3
2024-10-11,2024,African Cup of Nations qualification,MDG,GMB,1,1,True,,1458.9,1457.5
2024-10-11,2024,African Cup of Nations qualification,TUN,COM,0,1,False,TUN,1780.9,1451.6
2024-10-11,2024,African Cup of Nations qualification,GAB,LSO,0,0,False,GAB,1557.4,1354.5
2024-10-11,2024,African Cup of Nations qualification,BEN,RWA,3,0,True,,1521.6,1453.3
2024-10-11,2024,African Cup of Nations qualification,NGA,LBY,1,0,False,NGA,1696.4,1491.7
2024-10-11,2024,African Cup of Nations qualification,EGY,MRT,2,0,False,EGY,1767.7,1456.1
2024-10-11,2024,African Cup of Nations qualification,AGO,NER,2,0,False,AGO,1663.3,1358.2
2024-10-11,2024,African Cup of Nations qualification,ZMB,TCD,0,0,False,ZMB,1552.7,1281.2
2024-10-11,2024,African Cup of Nations qualification,CIV,SLE,4,1,False,CIV,1736.6,1433.0
2024-10-11,2024,African Cup of Nations qualification,MOZ,SWZ,1,1,False,MOZ,1539.2,1323.3
2024-10-11,2024,African Cup of Nations qualification,MLI,GNB,1,0,False,MLI,1693.3,1460.3
2024-10-11,2024,African Cup of Nations qualification,CMR,KEN,4,1,False,CMR,1676.1,1512.7
2024-10-11,2024,African Cup of Nations qualification,UGA,SSD,1,0,False,UGA,1508.8,1265.2
2024-10-11,2024,African Cup of Nations qualification,GNQ,LBR,1,0,False,GNQ,1571.9,1417.1
2024-10-12,2024,FIFA World Cup qualification,VUT,WSM,4,1,False,VUT,1431.0,1389.7
2024-10-12,2024,UEFA Nations League,POL,PRT,1,3,False,POL,1733.3,1964.0
2024-10-12,2024,UEFA Nations League,BLR,NIR,0,0,True,,1446.3,1493.0
2024-10-12,2024,UEFA Nations League,BGR,LUX,0,0,False,BGR,1484.4,1431.8
2024-10-12,2024,UEFA Nations League,CYP,ROU,0,3,False,CYP,1284.1,1695.3
2024-10-12,2024,UEFA Nations League,ESP,DNK,1,0,False,ESP,2146.6,1849.4
2024-10-12,2024,UEFA Nations League,SRB,CHE,2,0,False,SRB,1781.0,1841.5
2024-10-12,2024,UEFA Nations League,HRV,SCO,2,1,False,HRV,1907.5,1680.4
2024-10-12,2024,UEFA Nations League,LTU,XKX,1,2,False,LTU,1300.0,1496.2
2024-10-12,2024,CONCACAF Nations League,TCA,AIA,2,1,True,,1002.1,985.4
2024-10-12,2024,CONCACAF Nations League,BHS,VIR,3,1,True,,1105.5,964.4
2024-10-12,2024,CONCACAF Nations League,BMU,DMA,6,1,False,BMU,1346.7,1289.1
2024-10-12,2024,CONCACAF Nations League,ATG,DOM,0,5,True,,1196.1,1482.7
2024-10-12,2024,African Cup of Nations qualification,GIN,ETH,4,1,True,,1572.1,1412.4
2024-10-12,2024,African Cup of Nations qualification,MAR,CAF,5,0,False,MAR,1844.9,1472.2
2024-10-12,2024,Friendly,VNM,IND,1,1,False,VNM,1432.9,1352.2
2024-10-12,2024,Friendly,USA,PAN,2,0,False,USA,1800.0,1818.1
2024-10-12,2024,CONCACAF Nations League,CYM,VGB,1,0,True,,1118.4,1009.7
2024-10-13,2024,UEFA Nations League,MLT,MDA,1,0,False,MLT,1237.5,1345.5
2024-10-13,2024,UEFA Nations League,LIE,GIB,0,0,False,LIE,961.0,1072.8
2024-10-13,2024,UEFA Nations League,ARM,MKD,0,2,False,ARM,1427.7,1552.6
2024-10-13,2024,UEFA Nations League,FRO,LVA,1,1,False,FRO,1225.5,1275.2
2024-10-13,2024,UEFA Nations League,KAZ,SVN,0,1,False,KAZ,1440.7,1727.0
2024-10-13,2024,UEFA Nations League,GRC,IRL,2,0,False,GRC,1798.1,1590.1
2024-10-13,2024,UEFA Nations League,AUT,NOR,5,1,False,AUT,1833.7,1746.2
2024-10-13,2024,CONCACAF Nations League,VCT,SLV,2,1,False,VCT,1304.1,1567.7
2024-10-13,2024,CONCACAF Nations League,MSR,BES,0,1,True,,1313.6,1205.2
2024-10-13,2024,African Cup of Nations qualification,BDI,BFA,0,2,True,,1459.1,1650.3
2024-10-13,2024,Friendly,MMR,LKA,0,0,False,MMR,1173.5,1048.1
2024-10-13,2024,Friendly,AND,SMR,2,0,False,AND,1070.0,830.1
2024-10-13,2024,UEFA Nations League,FIN,ENG,1,3,False,FIN,1554.9,1956.2
2024-10-14,2024,UEFA Nations League,ITA,ISR,4,1,False,ITA,1921.9,1528.5
2024-10-14,2024,UEFA Nations League,BIH,HUN,0,2,False,BIH,1461.1,1751.9
2024-10-14,2024,UEFA Nations League,DEU,NLD,1,0,False,DEU,1955.1,1952.7
2024-10-14,2024,King's Cup,THA,SYR,2,1,False,THA,1597.0,1601.2
2024-10-14,2024,UEFA Nations League,GEO,ALB,0,1,False,GEO,1717.7,1600.5
2024-10-14,2024,UEFA Nations League,WAL,MNE,1,0,False,WAL,1685.1,1487.8
2024-10-14,2024,UEFA Nations League,ISL,TUR,2,4,False,ISL,1562.5,1794.9
2024-10-14,2024,UEFA Nations League,AZE,SVK,1,3,False,AZE,1412.1,1673.0
2024-10-14,2024,UEFA Nations League,EST,SWE,0,3,False,EST,1370.3,1689.8
2024-10-14,2024,King's Cup,TJK,PHL,0,3,True,,1499.0,1275.5
2024-10-14,2024,UEFA Nations League,BEL,FRA,1,2,False,BEL,1918.0,2014.1
2024-10-14,2024,UEFA Nations League,UKR,CZE,1,1,True,,1760.7,1714.7
2024-10-14,2024,CONCACAF Nations League,ABW,HTI,3,5,False,ABW,1243.5,1703.0
2024-10-14,2024,CONCACAF Nations League,NIC,GUF,3,2,False,NIC,1565.8,1486.6
2024-10-14,2024,CONCACAF Nations League,LCA,MAF,0,4,False,LCA,1429.9,1270.9
2024-10-14,2024,CONCACAF Nations League,PRI,SXM,2,1,True,,1370.5,1337.7
2024-10-14,2024,African Cup of Nations qualification,GMB,MDG,1,0,True,,1457.6,1458.8
2024-10-14,2024,African Cup of Nations qualification,LBR,GNQ,1,2,False,LBR,1409.6,1579.4
2024-10-14,2024,African Cup of Nations qualification,TGO,DZA,0,1,False,TGO,1480.2,1777.1
2024-10-14,2024,African Cup of Nations qualification,SWZ,MOZ,0,3,True,,1337.7,1524.8
2024-10-14,2024,Friendly,NZL,MYS,4,0,False,NZL,1705.6,1497.4
2024-10-14,2024,African Cup of Nations qualification,ZWE,NAM,3,1,True,,1452.2,1487.5
2024-10-14,2024,CONCACAF Nations League,JAM,HND,0,0,False,JAM,1734.6,1645.5
2024-10-14,2024,CONCACAF Nations League,TTO,CUB,3,1,False,TTO,1552.1,1475.8
2024-10-14,2024,CONCACAF Nations League,CUW,GRD,1,0,True,,1510.9,1291.9
2024-10-14,2024,African Cup of Nations qualification,KEN,CMR,0,1,True,,1500.1,1688.7
2024-10-15,2024,FIFA World Cup qualification,PRY,VEN,2,1,False,PRY,1746.8,1828.6
2024-10-15,2024,UEFA Nations League,SCO,PRT,0,0,False,SCO,1675.1,1983.2
2024-10-15,2024,UEFA Nations League,POL,HRV,3,3,False,POL,1714.1,1912.7
2024-10-15,2024,UEFA Nations League,ESP,SRB,3,0,False,ESP,2150.3,1807.6
2024-10-15,2024,UEFA Nations League,CHE,DNK,2,2,False,CHE,1814.9,1845.7
2024-10-15,2024,UEFA Nations League,LTU,ROU,1,2,False,LTU,1285.4,1705.3
2024-10-15,2024,UEFA Nations League,NIR,BGR,5,0,False,NIR,1490.4,1476.1
2024-10-15,2024,UEFA Nations League,BLR,LUX,1,1,True,,1449.0,1440.1
2024-10-15,2024,FIFA World Cup qualification,COL,CHL,4,0,False,COL,2052.1,1706.5
2024-10-15,2024,FIFA World Cup qualification,URY,ECU,0,0,False,URY,1963.6,1897.8
2024-10-15,2024,FIFA World Cup qualification,JOR,OMN,4,0,False,JOR,1738.0,1654.3
2024-10-15,2024,FIFA World Cup qualification,BRA,PER,4,0,False,BRA,2024.5,1771.7
2024-10-15,2024,FIFA World Cup qualification,UZB,ARE,1,0,False,UZB,1816.6,1667.3
2024-10-15,2024,FIFA World Cup qualification,IRN,QAT,4,1,True,,1898.5,1712.3
2024-10-15,2024,FIFA World Cup qualification,KGZ,PRK,1,0,False,KGZ,1459.4,1577.1
2024-10-15,2024,CONCACAF Nations League,KNA,CYM,1,1,False,KNA,1359.4,1132.4
2024-10-15,2024,FIFA World Cup qualification,PSE,KWT,2,2,True,,1559.8,1477.7
2024-10-15,2024,FIFA World Cup qualification,KOR,IRQ,3,2,False,KOR,1883.2,1793.8
2024-10-15,2024,FIFA World Cup qualification,JPN,AUS,1,1,False,JPN,1975.3,1831.1
2024-10-15,2024,FIFA World Cup qualification,CHN,IDN,2,1,False,CHN,1527.7,1544.7
2024-10-15,2024,FIFA World Cup qualification,SAU,BHR,0,0,False,SAU,1693.7,1604.1
2024-10-15,2024,ASEAN Championship qualification,TLS,BRN,0,0,True,,1037.6,1060.5
2024-10-15,2024,FIFA World Cup qualification,ARG,BOL,6,0,False,ARG,2155.7,1700.6
2024-10-15,2024,CONCACAF Nations League,BLZ,TCA,3,0,False,BLZ,1304.8,1021.1
2024-10-15,2024,UEFA Nations League,XKX,CYP,3,0,False,XKX,1510.8,1274.1
2024-10-15,2024,CONCACAF Nations League,BMU,DMA,3,2,False,BMU,1369.7,1266.1
2024-10-15,2024,CONCACAF Nations League,BRB,BHS,6,2,False,BRB,1223.0,1123.9
2024-10-15,2024,Friendly,CAN,PAN,2,1,False,CAN,1843.0,1806.6
2024-10-15,2024,Friendly,HKG,KHM,3,0,False,HKG,1321.8,1141.4
2024-10-15,2024,Friendly,MEX,USA,2,0,False,MEX,1871.9,1811.5
2024-10-15,2024,African Cup of Nations qualification,COM,TUN,1,1,True,,1488.4,1744.0
2024-10-15,2024,African Cup of Nations qualification,MAR,CAF,4,0,False,MAR,1849.8,1467.2
2024-10-15,2024,African Cup of Nations qualification,MRT,EGY,0,1,False,MRT,1450.9,1772.9
2024-10-15,2024,African Cup of Nations qualification,BWA,CPV,1,0,False,BWA,1445.8,1624.2
2024-10-15,2024,African Cup of Nations qualification,RWA,BEN,2,1,False,RWA,1425.1,1549.8
2024-10-15,2024,African Cup of Nations qualification,SDN,GHA,2,0,True,,1523.9,1595.7
2024-10-15,2024,African Cup of Nations qualification,NER,AGO,0,1,True,,1352.9,1668.6
2024-10-15,2024,African Cup of Nations qualification,LSO,GAB,0,2,True,,1368.6,1543.3
2024-10-15,2024,African Cup of Nations qualification,SLE,CIV,1,0,True,,1426.7,1742.8
2024-10-15,2024,African Cup of Nations qualification,TZA,COD,0,2,False,TZA,1511.6,1692.9
2024-10-15,2024,African Cup of Nations qualification,ETH,GIN,0,3,True,,1392.5,1592.1
2024-10-15,2024,African Cup of Nations qualification,GNB,MLI,0,0,False,GNB,1455.2,1698.4
2024-10-15,2024,African Cup of Nations qualification,SSD,UGA,1,2,False,SSD,1260.3,1513.7
2024-10-15,2024,African Cup of Nations qualification,COG,ZAF,1,1,False,COG,1375.2,1698.5
2024-10-15,2024,African Cup of Nations qualification,MWI,SEN,0,1,False,MWI,1423.4,1852.8
2024-10-15,2024,CONCACAF Nations League,CRI,GTM,3,0,False,CRI,1749.5,1669.3
2024-10-15,2024,CONCACAF Nations League,GLP,MTQ,0,0,False,GLP,1541.7,1568.4
2024-10-15,2024,CONCACAF Nations League,SUR,GUY,5,1,False,SUR,1546.9,1456.0
2024-10-15,2024,CONCACAF Nations League,DOM,ATG,5,0,True,,1495.6,1183.2
2024-10-15,2024,African Cup of Nations qualification,TCD,ZMB,0,1,True,,1297.0,1536.9
2024-11-13,2024,African Cup of Nations qualification,NAM,CMR,0,0,True,,1454.4,1698.8
2024-11-13,2024,African Cup of Nations qualification,TCD,SLE,1,1,True,,1289.0,1461.1
2024-11-13,2024,Friendly,BGD,MDV,0,1,False,BGD,1176.5,1173.9
2024-11-13,2024,Friendly,TJK,NPL,4,0,False,TJK,1457.8,1172.1
2024-11-13,2024,African Cup of Nations qualification,LBR,TGO,1,0,False,LBR,1393.6,1470.4
2024-11-14,2024,FIFA World Cup qualification,BHR,CHN,0,1,False,BHR,1614.0,1543.0
2024-11-14,2024,FIFA World Cup qualification,PNG,FJI,3,3,False,PNG,1454.8,1576.5
2024-11-14,2024,FIFA World Cup qualification,PRK,IRN,2,3,True,,1556.1,1916.4
2024-11-14,2024,FIFA World Cup qualification,QAT,UZB,3,2,False,QAT,1694.4,1824.3
2024-11-14,2024,FIFA World Cup qualification,ARE,KGZ,3,0,False,ARE,1659.6,1480.4
2024-11-14,2024,FIFA World Cup qualification,KWT,KOR,1,3,False,KWT,1482.3,1893.3
2024-11-14,2024,FIFA World Cup qualification,IRQ,JOR,0,0,False,IRQ,1783.7,1757.4
2024-11-14,2024,FIFA World Cup qualification,OMN,PSE,1,0,False,OMN,1635.0,1555.2
2024-11-14,2024,FIFA World Cup qualification,AUS,SAU,0,0,False,AUS,1843.2,1683.8
2024-11-14,2024,FIFA World Cup qualification,SLB,NCL,2,3,True,,1501.8,1589.8
2024-11-14,2024,African Cup of Nations qualification,LSO,CAF,1,0,True,,1352.5,1462.8
2024-11-14,2024,African Cup of Nations qualification,BFA,SEN,0,1,True,,1665.3,1858.1
2024-11-14,2024,African Cup of Nations qualification,RWA,LBY,0,1,False,RWA,1446.5,1485.8
2024-11-14,2024,African Cup of Nations qualification,BEN,NGA,1,1,True,,1528.4,1702.3
2024-11-14,2024,African Cup of Nations qualification,GNQ,DZA,0,0,False,GNQ,1595.4,1786.8
2024-11-14,2024,African Cup of Nations qualification,NER,SDN,4,0,True,,1347.3,1560.0
2024-11-14,2024,African Cup of Nations qualification,SSD,COG,3,2,False,SSD,1248.6,1386.5
2024-11-14,2024,African Cup of Nations qualification,BDI,MWI,0,0,True,,1444.1,1418.2
2024-11-14,2024,African Cup of Nations qualification,MDG,TUN,2,3,True,,1438.7,1731.5
2024-11-14,2024,FIFA World Cup qualification,PRY,ARG,2,1,False,PRY,1765.7,2159.0
2024-11-14,2024,UEFA Nations League,MKD,LVA,1,0,False,MKD,1580.5,1278.1
2024-11-14,2024,FIFA World Cup qualification,VEN,BRA,1,1,False,VEN,1809.7,2033.2
2024-11-14,2024,FIFA World Cup qualification,ECU,BOL,4,0,False,ECU,1906.7,1697.2
2024-11-14,2024,UEFA Nations League,BEL,ITA,0,1,False,BEL,1897.8,1925.8
2024-11-14,2024,UEFA Nations League,IRL,FIN,1,0,False,IRL,1581.4,1545.9
2024-11-14,2024,UEFA Nations League,GRC,ENG,0,3,False,GRC,1806.8,1965.2
2024-11-14,2024,UEFA Nations League,KAZ,AUT,0,2,False,KAZ,1430.5,1852.7
2024-11-14,2024,UEFA Nations League,SVN,NOR,1,4,False,SVN,1737.2,1727.1
2024-11-14,2024,UEFA Nations League,ARM,FRO,0,1,False,ARM,1399.8,1222.6
2024-11-14,2024,CONCACAF Nations League,MSR,VCT,1,2,True,,1287.6,1332.8
2024-11-14,2024,CONCACAF Nations League,SLV,BES,1,0,False,SLV,1539.0,1231.3
2024-11-14,2024,UEFA Nations League,FRA,ISR,0,0,False,FRA,2034.3,1524.6
2024-11-14,2024,CONCACAF Nations League,KNA,CUB,2,1,False,KNA,1344.7,1459.8
2024-11-14,2024,CONCACAF Nations League,CRI,PAN,0,1,False,CRI,1767.8,1800.3
2024-11-14,2024,CONCACAF Nations League,JAM,USA,0,1,False,JAM,1724.7,1803.0
2024-11-14,2024,Friendly,HKG,PHL,3,1,False,HKG,1327.6,1316.6
2024-11-14,2024,Friendly,MYS,LAO,3,1,True,,1492.0,1024.6
2024-11-14,2024,Friendly,MLT,LIE,2,0,False,MLT,1257.9,961.7
2024-11-14,2024,Friendly,SGP,MMR,3,2,False,SGP,1319.4,1167.8
2024-11-14,2024,Friendly,THA,LBN,0,0,False,THA,1607.9,1462.9
2024-11-14,2024,CONCACAF Nations League,BLZ,GUF,2,1,False,BLZ,1311.8,1476.1
2024-11-15,2024,FIFA World Cup qualification,URY,COL,3,2,False,URY,1954.7,2057.4
2024-11-15,2024,FIFA World Cup qualification,NZL,VUT,8,1,False,NZL,1711.0,1452.5
2024-11-15,2024,FIFA World Cup qualification,IDN,JPN,0,4,False,IDN,1529.4,1963.1
2024-11-15,2024,Friendly,RUS,BRN,2,1,False,RUS,1772.2,1059.2
2024-11-15,2024,African Cup of Nations qualification,GMB,COM,1,2,True,,1477.6,1501.0
2024-11-15,2024,African Cup of Nations qualification,GAB,MAR,1,5,False,GAB,1559.4,1854.2
2024-11-15,2024,African Cup of Nations qualification,MOZ,MLI,0,1,False,MOZ,1542.6,1690.6
2024-11-15,2024,African Cup of Nations qualification,CPV,EGY,1,1,False,CPV,1599.8,1781.6
2024-11-15,2024,African Cup of Nations qualification,AGO,GHA,1,1,False,AGO,1674.2,1559.6
2024-11-15,2024,African Cup of Nations qualification,ZMB,CIV,1,0,False,ZMB,1545.0,1708.4
2024-11-15,2024,African Cup of Nations qualification,ZWE,KEN,1,1,True,,1485.3,1490.0
2024-11-15,2024,African Cup of Nations qualification,UGA,ZAF,0,2,False,UGA,1525.4,1687.2
2024-11-15,2024,FIFA World Cup qualification,PER,CHL,0,0,False,PER,1763.0,1701.1
2024-11-15,2024,African Cup of Nations qualification,BWA,MRT,1,1,False,BWA,1470.3,1442.2
2024-11-15,2024,CONCACAF Nations League,SUR,CAN,0,1,False,SUR,1565.6,1849.3
2024-11-15,2024,African Cup of Nations qualification,SWZ,GNB,1,1,True,,1319.9,1463.0
2024-11-15,2024,CONCACAF Nations League,CYM,GLP,0,6,False,CYM,1147.1,1537.6
2024-11-15,2024,CONCACAF Nations League,HND,MEX,2,0,False,HND,1655.4,1880.4
2024-11-15,2024,UEFA Nations League,PRT,POL,5,1,False,PRT,1972.5,1719.6
2024-11-15,2024,UEFA Nations League,SCO,HRV,1,0,False,SCO,1685.8,1907.2
2024-11-15,2024,UEFA Nations League,DNK,ESP,1,2,False,DNK,1849.7,2155.3
2024-11-15,2024,UEFA Nations League,CYP,LTU,2,1,False,CYP,1265.3,1279.9
2024-11-15,2024,UEFA Nations League,ROU,XKX,0,0,False,ROU,1710.7,1519.6
2024-11-15,2024,UEFA Nations League,NIR,BLR,2,0,False,NIR,1517.7,1448.4
2024-11-15,2024,UEFA Nations League,CHE,SRB,1,1,False,CHE,1811.0,1802.6
2024-11-15,2024,UEFA Nations League,SMR,GIB,1,1,False,SMR,826.4,1072.1
2024-11-15,2024,CONCACAF Nations League,LCA,GRD,0,4,True,,1368.6,1283.1
2024-11-15,2024,CONCACAF Nations League,CUW,MAF,5,0,False,CUW,1519.7,1332.1
2024-11-15,2024,CONCACAF Nations League,PRI,ABW,5,1,False,PRI,1388.6,1236.8
2024-11-15,2024,CONCACAF Nations League,SXM,HTI,0,8,True,,1319.5,1709.7
2024-11-15,2024,CONCACAF Nations League,BRB,GUY,1,4,False,BRB,1241.1,1437.3
2024-11-15,2024,UEFA Nations League,LUX,BGR,0,1,False,LUX,1440.6,1448.8
2024-11-16,2024,CONCACAF Nations League,BMU,ATG,2,1,True,,1379.1,1171.8
2024-11-16,2024,African Cup of Nations qualification,GIN,COD,1,0,True,,1608.9,1716.0
2024-11-16,2024,Friendly,LKA,YEM,1,0,True,,1053.8,1302.6
